jenjang,asal,angkatan,institusi,n,disamarkan
S1,sma,2026,SMA ISLAM TERPADU NUR HIDAYAH,,True
S1,sma,2026,SMA IT AL IRSYAD AL ISLAMIYYAH PURWOKERTO,,True
S1,sma,2026,SMA IT IBNU ABBAS KLATEN,,True
S1,sma,2026,SMA JAKARTA ISLAMIC SCHOOL,,True
S1,sma,2026,SMA KARANGTURI,,True
S1,sma,2026,SMA KATOLIK SANTO FRANSISKUS ASSISI,,True
S1,sma,2026,SMA KATOLIK ST. LOUIS 1 SURABAYA,,True
S1,sma,2026,SMA KESATUAN BANGSA,,True
S1,sma,2026,SMA KHALIFA INSAN MADANI SEJAHTERA,,True
S1,sma,2026,SMA KOSGORO KOTA BOGOR,,True
S1,sma,2026,SMA KRISTA MITRA,,True
S1,sma,2026,SMA KRISTEN 1 PENABUR,,True
S1,sma,2026,SMA KRISTEN PENABUR CIREBON,,True
S1,sma,2026,SMA KRISTEN TRITUNGGAL,,True
S1,sma,2026,SMA LABORATORIUM UM,,True
S1,sma,2026,SMA LABSCHOOL KEBAYORAN,,True
S1,sma,2026,SMA MUHAMMADIYAH 3 JAKARTA,,True
S1,sma,2026,SMA MUHAMMADIYAH PROGRAM KHUSUS KOTTABARAT SURAKARTA,,True
S1,sma,2026,SMA N 1 CAWAS,,True
S1,sma,2026,SMA N 1 PACITAN,,True
S1,sma,2026,SMA N 1 SRAGEN,,True
S1,sma,2026,SMA N 1 WONOSARI,,True
S1,sma,2026,SMA N 14 PALEMBANG,,True
S1,sma,2026,SMA N 2 KAIMANA,,True
S1,sma,2026,SMA NASIONAL 3 BAHASA PUTERA HARAPAN,,True
S1,sma,2026,SMA NASIONAL KPS,,True
S1,sma,2026,SMA NEGERI 01 PALEMBANG,,True
S1,sma,2026,SMA NEGERI 04,,True
S1,sma,2026,SMA NEGERI 06,,True
S1,sma,2026,SMA NEGERI 1 AJIBARANG,,True
S1,sma,2026,SMA NEGERI 1 AMBARAWA,,True
S1,sma,2026,SMA NEGERI 1 BAMBANGLIPURO,,True
S1,sma,2026,SMA NEGERI 1 BANYUMAS,,True
S1,sma,2026,SMA NEGERI 1 BATANG,,True
S1,sma,2026,SMA NEGERI 1 BERGAS,,True
S1,sma,2026,SMA NEGERI 1 BLORA,,True
S1,sma,2026,SMA NEGERI 1 BREBES,,True
S1,sma,2026,SMA NEGERI 1 DEMAK,,True
S1,sma,2026,SMA NEGERI 1 JAKENAN,,True
S1,sma,2026,SMA NEGERI 1 JATISRONO,,True
S1,sma,2026,SMA NEGERI 1 JEPARA,,True
S1,sma,2026,SMA NEGERI 1 JETIS,,True
S1,sma,2026,SMA NEGERI 1 KABANJAHE,,True
S1,sma,2026,SMA NEGERI 1 KAJEN,,True
S1,sma,2026,SMA NEGERI 1 KARANGANOM,,True
S1,sma,2026,SMA NEGERI 1 KARANGNONGKO,,True
S1,sma,2026,SMA NEGERI 1 KASIHAN,,True
S1,sma,2026,SMA NEGERI 1 KEBUMEN,,True
S1,sma,2026,SMA NEGERI 1 KEDUNGWUNI,,True
S1,sma,2026,SMA NEGERI 1 KEJOBONG,,True
S1,sma,2026,SMA NEGERI 1 KENDAL,,True
S1,sma,2026,SMA NEGERI 1 KLATEN,,True
S1,sma,2026,SMA NEGERI 1 KOTA MUNGKID,,True
S1,sma,2026,SMA NEGERI 1 KROYA,,True
S1,sma,2026,SMA NEGERI 1 LASEM,,True
S1,sma,2026,SMA NEGERI 1 MAGELANG,,True
S1,sma,2026,SMA NEGERI 1 MERTOYUDAN,,True
S1,sma,2026,SMA NEGERI 1 MUNTILAN,,True
S1,sma,2026,SMA NEGERI 1 PEKANBARU,,True
S1,sma,2026,SMA NEGERI 1 PENGASIH,,True
S1,sma,2026,SMA NEGERI 1 REMBANG,,True
S1,sma,2026,SMA NEGERI 1 SANDEN,,True
S1,sma,2026,SMA NEGERI 1 SENTOLO,,True
S1,sma,2026,SMA NEGERI 1 SEWON,,True
S1,sma,2026,SMA NEGERI 1 SIDAREJA,,True
S1,sma,2026,SMA NEGERI 1 SUMPIUH,,True
S1,sma,2026,SMA NEGERI 1 TABANAN,,True
S1,sma,2026,SMA NEGERI 1 TAYU,,True
S1,sma,2026,SMA NEGERI 1 TEJAKULA,,True
S1,sma,2026,SMA NEGERI 1 TENGARAN,,True
S1,sma,2026,SMA NEGERI 1 TRENGGALEK,,True
S1,sma,2026,SMA NEGERI 1 WONOGIRI,,True
S1,sma,2026,SMA NEGERI 1 WONOSOBO,,True
S1,sma,2026,SMA NEGERI 10 PEKANBARU,,True
S1,sma,2026,SMA NEGERI 10 PURWOREJO,,True
S1,sma,2026,SMA NEGERI 2 BANTUL,,True
S1,sma,2026,SMA NEGERI 2 JOMBANG,,True
S1,sma,2026,SMA NEGERI 2 KOTA KEDIRI,,True
S1,sma,2026,SMA NEGERI 2 KUDUS,,True
S1,sma,2026,SMA NEGERI 2 KUNINGAN,,True
S1,sma,2026,SMA NEGERI 2 TEMANGGUNG,,True
S1,sma,2026,SMA NEGERI 2 WATES,,True
S1,sma,2026,SMA NEGERI 3 BANTUL,,True
S1,sma,2026,SMA NEGERI 3 BOYOLALI,,True
S1,sma,2026,SMA NEGERI 3 CILACAP,,True
S1,sma,2026,SMA NEGERI 3 KLATEN,,True
S1,sma,2026,SMA NEGERI 3 PASURUAN,,True
S1,sma,2026,SMA NEGERI 3 SUKOHARJO,,True
S1,sma,2026,SMA NEGERI 3 SURAKARTA,,True
S1,sma,2026,SMA NEGERI 3 TEGAL,,True
S1,sma,2026,SMA NEGERI 4 PURWOKERTO,,True
S1,sma,2026,SMA NEGERI 4 SEMARANG,,True
S1,sma,2026,SMA NEGERI 5 PURWOKERTO,,True
S1,sma,2026,SMA NEGERI 6 CIMAHI,,True
S1,sma,2026,SMA NEGERI 6 SURAKARTA,,True
S1,sma,2026,SMA NU AL MA,,True
S1,sma,2026,SMA NURUL HAYAH KETANGGUNGAN,,True
S1,sma,2026,SMA OLIFANT,,True
S1,sma,2026,SMA PANGUDI LUHUR SEDAYU,,True
S1,sma,2026,SMA PERJUANGAN TERPADU,,True
S1,sma,2026,SMA PESANTREN UNGGUL AL BAYAN ANYER,,True
S1,sma,2026,SMA PJ GLOBAL SCHOOL,,True
S1,sma,2026,SMA PRADITA DIRGANTARA,,True
S1,sma,2026,SMA S AL KAUTSAR,,True
S1,sma,2026,SMA S CENDANA MANDAU,,True
S1,sma,2026,SMA S MUHAMMADIYAH 1 PALANGKA RAYA,,True
S1,sma,2026,SMA SAHABATQU,,True
S1,sma,2026,SMA SCIENCE PLUS BAITUL QURAN BOARDING SCHOOL,,True
S1,sma,2026,SMA SEDES SAPIENTIAE JAMBU,,True
S1,sma,2026,SMA SEMESTA,,True
S1,sma,2026,SMA STRADA ST. THOMAS AQUINO,,True
S1,sma,2026,SMA SWASTA ISLAM PLUS ADZKIA,,True
S1,sma,2026,SMA SWASTA SANTO THOMAS 1 MEDAN,,True
S1,sma,2026,SMA TRIMURTI SURABAYA,,True
S1,sma,2026,SMA UNGGULAN CT ARSA FOUNDATION SUKOHARJO,,True
S1,sma,2026,SMA UNGGULAN RUSHD,,True
S1,sma,2026,SMA YADIKA 3,,True
S1,sma,2026,SMAIT ABU BAKAR BOARDING SCHOOL KULON PROGO,,True
S1,sma,2026,SMAIT BUAHATI ISLAMIC SCHOOL,,True
S1,sma,2026,SMAIT NURUL IHSAN BOARDING SCHOOL CILACAP,,True
S1,sma,2026,SMAN 01 SRENGAT,,True
S1,sma,2026,SMAN 01 TALUN,,True
S1,sma,2026,SMAN 07 MANADO,,True
S1,sma,2026,SMAN 1 ALAS,,True
S1,sma,2026,SMAN 1 AMPEL,,True
S1,sma,2026,SMAN 1 BALEENDAH,,True
S1,sma,2026,SMAN 1 BALIKPAPAN,,True
S1,sma,2026,SMAN 1 BANJARBARU,,True
S1,sma,2026,SMAN 1 BANJARMASIN,,True
S1,sma,2026,SMAN 1 BANJARNEGARA,,True
S1,sma,2026,SMAN 1 BANTARKAWUNG,,True
S1,sma,2026,SMAN 1 BATAM,,True
S1,sma,2026,SMAN 1 BEKASI,,True
S1,sma,2026,SMAN 1 BINUANG,,True
S1,sma,2026,SMAN 1 BLITAR,,True
S1,sma,2026,SMAN 1 BOGOR,,True
S1,sma,2026,SMAN 1 BOJA,,True
S1,sma,2026,SMAN 1 BOJONEGORO,,True
S1,sma,2026,SMAN 1 BOYOLALI,,True
S1,sma,2026,SMAN 1 BULULAWANG,,True
S1,sma,2026,SMAN 1 CIAMPEL,,True
S1,sma,2026,SMAN 1 CIANJUR,,True
S1,sma,2026,SMAN 1 CIBITUNG,,True
S1,sma,2026,SMAN 1 CIKARANG PUSAT,,True
S1,sma,2026,SMAN 1 CILILIN,,True
S1,sma,2026,SMAN 1 CIREBON,,True
S1,sma,2026,SMAN 1 DENPASAR,,True
S1,sma,2026,SMAN 1 DOLOK SANGGUL,,True
S1,sma,2026,SMAN 1 GARUT,,True
S1,sma,2026,SMAN 1 GEDANGAN,,True
S1,sma,2026,SMAN 1 GENTENG,,True
S1,sma,2026,SMAN 1 JAKARTA,,True
S1,sma,2026,SMAN 1 JATINOM,,True
S1,sma,2026,SMAN 1 JATISRONO,,True
S1,sma,2026,SMAN 1 KARANGANOM,,True
S1,sma,2026,SMAN 1 KARANGNONGKO,,True
S1,sma,2026,SMAN 1 KARTASURA,,True
S1,sma,2026,SMAN 1 KATAPANG,,True
S1,sma,2026,SMAN 1 KEDUNGGALAR,,True
S1,sma,2026,SMAN 1 KEDUNGWARU,,True
S1,sma,2026,SMAN 1 KOTA SERANG,,True
S1,sma,2026,SMAN 1 KUNDUR,,True
S1,sma,2026,SMAN 1 KUTA UTARA,,True
S1,sma,2026,SMAN 1 LAWANG,,True
S1,sma,2026,SMAN 1 LINTAU BUO,,True
S1,sma,2026,SMAN 1 MADIUN,,True
S1,sma,2026,SMAN 1 MARGAHAYU,,True
S1,sma,2026,SMAN 1 MATAULI PANDAN,,True
S1,sma,2026,SMAN 1 MUNTILAN,,True
S1,sma,2026,SMAN 1 NGAGLIK,,True
S1,sma,2026,SMAN 1 NGAWI,,True
S1,sma,2026,SMAN 1 PACITAN,,True
S1,sma,2026,SMAN 1 PADAMARA,,True
S1,sma,2026,SMAN 1 PANGALENGAN,,True
S1,sma,2026,SMAN 1 PARIGI,,True
S1,sma,2026,SMAN 1 PAYAKUMBUH,,True
S1,sma,2026,SMAN 1 PEMALI,,True
S1,sma,2026,SMAN 1 POLAN HARJO,,True
S1,sma,2026,SMAN 1 PONOROGO,,True
S1,sma,2026,SMAN 1 PRAMBANAN,,True
S1,sma,2026,SMAN 1 PREMBUN,,True
S1,sma,2026,SMAN 1 PRINGSEWU,,True
S1,sma,2026,SMAN 1 PURI,,True
S1,sma,2026,SMAN 1 SALAK,,True
S1,sma,2026,SMAN 1 SALATIGA,,True
S1,sma,2026,SMAN 1 SETU,,True
S1,sma,2026,SMAN 1 SIMO,,True
S1,sma,2026,SMAN 1 SLEMAN,,True
S1,sma,2026,SMAN 1 SUKOHARJO,,True
S1,sma,2026,SMAN 1 SUKOMORO,,True
S1,sma,2026,SMAN 1 SUNGAI RUMBAI,,True
S1,sma,2026,SMAN 1 SURAKARTA,,True
S1,sma,2026,SMAN 1 TALUN,,True
S1,sma,2026,SMAN 1 TANGERANG,,True
S1,sma,2026,SMAN 1 TAWANGSARI,,True
S1,sma,2026,SMAN 1 TELUK KERAMAT,,True
S1,sma,2026,SMAN 1 TERAS,,True
S1,sma,2026,SMAN 1 WAINGAPU,,True
S1,sma,2026,SMAN 1 WALED,,True
S1,sma,2026,SMAN 1 WONOGIRI,,True
S1,sma,2026,SMAN 10 BEKASI,,True
S1,sma,2026,SMAN 10 FAJAR HARAPAN BANDA ACEH,,True
S1,sma,2026,SMAN 10 YOGYAKARTA,,True
S1,sma,2026,SMAN 100 JAKARTA,,True
S1,sma,2026,SMAN 11 BEKASI,,True
S1,sma,2026,SMAN 13 KOTA BEKASI,,True
S1,sma,2026,SMAN 14 BANDAR LAMPUNG,,True
S1,sma,2026,SMAN 14 JAKARTA,,True
S1,sma,2026,SMAN 15 JAKARTA,,True
S1,sma,2026,SMAN 16 BANDAR LAMPUNG,,True
S1,sma,2026,SMAN 16 BANDUNG,,True
S1,sma,2026,SMAN 16 JAKARTA,,True
S1,sma,2026,SMAN 18 SURABAYA,,True
S1,sma,2026,SMAN 19 BANDUNG,,True
S1,sma,2026,SMAN 2 BANDAR LAMPUNG,,True
S1,sma,2026,SMAN 2 BEKASI,,True
S1,sma,2026,SMAN 2 CIBINONG,,True
S1,sma,2026,SMAN 2 CIREBON,,True
S1,sma,2026,SMAN 2 KEDIRI,,True
S1,sma,2026,SMAN 2 KLATEN,,True
S1,sma,2026,SMAN 2 KOTA BLITAR,,True
S1,sma,2026,SMAN 2 KOTA DEPOK,,True
S1,sma,2026,SMAN 2 MERAUKE,,True
S1,sma,2026,SMAN 2 NGAGLIK,,True
S1,sma,2026,SMAN 2 NGANJUK,,True
S1,sma,2026,SMAN 2 PADANG,,True
S1,sma,2026,SMAN 2 PURBALINGGA,,True
S1,sma,2026,SMAN 2 PURWAKARTA,,True
S1,sma,2026,SMAN 2 PURWOREJO,,True
S1,sma,2026,SMAN 2 SIDOARJO,,True
S1,sma,2026,SMAN 2 SLEMAN,,True
S1,sma,2026,SMAN 2 SRAGEN,,True
S1,sma,2026,SMAN 2 SURAKARTA,,True
S1,sma,2026,SMAN 2 TAMBUN SELATAN,,True
S1,sma,2026,SMAN 2 TARAKAN,,True
S1,sma,2026,SMAN 2 TUBAN,,True
S1,sma,2026,"SMAN 2, KOTA SUKABUMI",,True
S1,sma,2026,SMAN 21 JAKARTA,,True
S1,sma,2026,SMAN 22 JAKARTA,,True
S1,sma,2026,SMAN 22 KOTA BEKASI,,True
S1,sma,2026,SMAN 26 BANDUNG,,True
S1,sma,2026,SMAN 26 BATAM,,True
S1,sma,2026,SMAN 28 JAKARTA,,True
S1,sma,2026,SMAN 29 JAKARTA,,True
S1,sma,2026,SMAN 3 BALIKPAPAN,,True
S1,sma,2026,SMAN 3 BANDUNG,,True
S1,sma,2026,SMAN 3 BATAM,,True
S1,sma,2026,SMAN 3 BLITAR,,True
S1,sma,2026,SMAN 3 BOJONEGORO,,True
S1,sma,2026,SMAN 3 BOYOLALI,,True
S1,sma,2026,SMAN 3 CIREBON,,True
S1,sma,2026,SMAN 3 KLATEN,,True
S1,sma,2026,SMAN 3 KOTA JAMBI,,True
S1,sma,2026,SMAN 3 KOTA SERANG,,True
S1,sma,2026,SMAN 3 MEDAN,,True
S1,sma,2026,SMAN 3 PADANG,,True
S1,sma,2026,SMAN 3 PONOROGO,,True
S1,sma,2026,SMAN 3 PROBOLINGGO,,True
S1,sma,2026,SMAN 3 SUKABUMI,,True
S1,sma,2026,SMAN 30 JAKARTA,,True
S1,sma,2026,SMAN 34 JAKARTA,,True
S1,sma,2026,SMAN 37 JAKARTA,,True
S1,sma,2026,SMAN 38 JAKARTA,,True
S1,sma,2026,SMAN 4 DENPASAR,,True
S1,sma,2026,SMAN 4 KOTA DEPOK,,True
S1,sma,2026,SMAN 4 MAGELANG,,True
S1,sma,2026,SMAN 4 PONTIANAK,,True
S1,sma,2026,SMAN 4 PURWOREJO,,True
S1,sma,2026,SMAN 4 TAMBUN SELATAN,,True
S1,sma,2026,SMAN 4 YOGYAKARTA,,True
S1,sma,2026,SMAN 43 JAKARTA,,True
S1,sma,2026,SMAN 5 BALIKPAPAN SELATAN,,True
S1,sma,2026,SMAN 5 BANDAR LAMPUNG,,True
S1,sma,2026,SMAN 5 BANDUNG,,True
S1,sma,2026,SMAN 5 KENDARI,,True
S1,sma,2026,SMAN 5 TAMBUN SELATAN,,True
S1,sma,2026,SMAN 51 JAKARTA,,True
S1,sma,2026,SMAN 55 JAKARTA,,True
S1,sma,2026,SMAN 6 KOTA TANGERANG SELATAN,,True
S1,sma,2026,SMAN 60 JAKARTA,,True
S1,sma,2026,SMAN 7 JAKARTA,,True
S1,sma,2026,SMAN 7 MALANG,,True
S1,sma,2026,SMAN 7 PURWOREJO,,True
S1,sma,2026,SMAN 7 TANGERANG,,True
S1,sma,2026,SMAN 73 JAKARTA,,True
S1,sma,2026,SMAN 78 JAKARTA,,True
S1,sma,2026,SMAN 8 JAKARTA,,True
S1,sma,2026,SMAN 8 SURAKARTA,,True
S1,sma,2026,SMAN 91 JAKARTA,,True
S1,sma,2026,SMAN CMBBS,,True
S1,sma,2026,SMAS 1 KRISTEN BPK PENABUR,,True
S1,sma,2026,SMAS 5 YADIKA,,True
S1,sma,2026,SMAS AL - AZHAR,,True
S1,sma,2026,SMAS AL IZHAR JAKARTA,,True
S1,sma,2026,SMAS AL-IZZAH BATU,,True
S1,sma,2026,SMAS ANGKASA 1 H PERDANAKUSUMA,,True
S1,sma,2026,SMAS ANGKASA 2 H PERDANAKUSUMA,,True
S1,sma,2026,SMAS BATIK 1 SURAKARTA,,True
S1,sma,2026,SMAS BOPKRI 1,,True
S1,sma,2026,SMAS DARUNNAJAH,,True
S1,sma,2026,SMAS DON BOSCO III,,True
S1,sma,2026,SMAS FUTURE GATE,,True
S1,sma,2026,SMAS GLOBAL MANDIRI,,True
S1,sma,2026,SMAS GLOBAL PERSADA MANDIRI,,True
S1,sma,2026,SMAS ISLAM AL-AZHAR 3 JAKARTA,,True
S1,sma,2026,SMAS ISLAM ATHIRAH,,True
S1,sma,2026,SMAS ISLAM DARUSALAM,,True
S1,sma,2026,SMAS ISLAM DIAN DIDAKTIKA,,True
S1,sma,2026,SMAS ISLAM PANGLIMA BESAR SOEDIRMAN,,True
S1,sma,2026,SMAS ISLAM TERPADU AL KAHFI,,True
S1,sma,2026,SMAS ISLAM TERPADU NURUL FIKRI,,True
S1,sma,2026,SMAS IT ABU BAKAR,,True
S1,sma,2026,SMAS IT AL BINAA,,True
S1,sma,2026,SMAS IT AL FITYAN SCHOOL,,True
S1,sma,2026,SMAS IT DARUT TAQWA,,True
S1,sma,2026,SMAS IT IBNU ABBAS,,True
S1,sma,2026,SMAS IT UMMUL QURO,,True
S1,sma,2026,SMAS KALAM KUDUS,,True
S1,sma,2026,SMAS KANISIUS JAKARTA,,True
S1,sma,2026,SMAS KARTIKA I-5,,True
S1,sma,2026,SMAS KARTIKA X-1,,True
S1,sma,2026,SMAS KATOLIK MATER DEI,,True
S1,sma,2026,SMAS KATOLIK RAJAWALI,,True
S1,sma,2026,SMAS KATOLIK SAINT JOHN S,,True
S1,sma,2026,SMAS KATOLIK ST ALBERTUS,,True
S1,sma,2026,SMAS KRISTEN 2 BPK PENABUR,,True
S1,sma,2026,SMAS KRISTEN NASIONAL ANGLO,,True
S1,sma,2026,SMAS LABSCHOOL CIBUBUR,,True
S1,sma,2026,SMAS MUHAMMADIYAH 1 GRESIK,,True
S1,sma,2026,SMAS MUHAMMADIYAH 1 KLATEN,,True
S1,sma,2026,SMAS MUHAMMADIYAH 1 MAGELANG,,True
S1,sma,2026,SMAS MUHAMMADIYAH 1 PRAMBANAN,,True
S1,sma,2026,SMAS MUHAMMADIYAH 2,,True
S1,sma,2026,SMAS MUHAMMADIYAH 2 YOGYAKARTA,,True
S1,sma,2026,SMAS MUHAMMADIYAH 3 YOGYAKARTA,,True
S1,sma,2026,SMAS MUHAMMADIYAH 5 JAKARTA,,True
S1,sma,2026,SMAS MUHAMMADIYAH WONOSOBO,,True
S1,sma,2026,SMAS MUTIARA HARAPAN,,True
S1,sma,2026,SMAS NUSANTARA PLUS,,True
S1,sma,2026,SMAS PAHOA,,True
S1,sma,2026,SMAS PANGUDI LUHUR,,True
S1,sma,2026,SMAS PANGUDI LUHUR JAKARTA,,True
S1,sma,2026,SMAS PESANTREN UNGGUL AL BAYAN,,True
S1,sma,2026,SMAS PLUS SHAFIYYATUL AMALIYYAH,,True
S1,sma,2026,SMAS PUSAKA 1 JAKARTA,,True
S1,sma,2026,SMAS RIYADHUSSHOLIHIIN,,True
S1,sma,2026,SMAS SANTA MARIA,,True
S1,sma,2026,SMAS SANTA MARIA 1 CIREBON,,True
S1,sma,2026,SMAS SANTA URSULA,,True
S1,sma,2026,SMAS SANTA URSULA BSD,,True
S1,sma,2026,SMAS SAVERIUS KARANGMALANG,,True
S1,sma,2026,SMAS STELLA DUCE 2,,True
S1,sma,2026,SMAS SUTOMO 1,,True
S1,sma,2026,SMAS TARUNA NUSANTARA,,True
S1,sma,2026,SMAS UNGGUL DEL,,True
S1,sma,2026,SMAS WITAMA NASIONAL PLUS,,True
S1,sma,2026,SMAS XAVERIUS 1 JAMBI,,True
S1,sma,2026,SMAS YAYASAN PUPUK KALTIM BONTANG,,True
S1,sma,2026,SMATQ ABI-UMMI,,True
S1,sma,2026,SMK (STM) N 1 MAGELANG,,True
S1,sma,2026,SMK (STM) N 2 KLATEN,,True
S1,sma,2026,SMK - SMAK MAKASSAR,,True
S1,sma,2026,SMK ANALIS KIMIA BOGOR (SMAKBO),,True
S1,sma,2026,SMK IDN,,True
S1,sma,2026,SMK MADINATULQURAN,,True
S1,sma,2026,SMK NEGERI 1 BANTUL,,True
S1,sma,2026,SMK NEGERI 2 CILACAP,,True
S1,sma,2026,SMK ORA ET LABORA,,True
S1,sma,2026,SMK TELEKOMUNIKASI TUNAS HARAPAN,,True
S1,sma,2026,SMKN 1 GUNUNGPUTRI,,True
S1,sma,2026,SMKN 1 KOTA BEKASI,,True
S1,sma,2026,SMKN 1 KOTA CILEGON,,True
S1,sma,2026,SMKN 1 TANGERANG,,True
S1,sma,2026,SMKN 2 DEPOK,,True
S1,sma,2026,SMKN 3 MADIUN,,True
S1,sma,2026,SMKN 6 YOGYAKARTA,,True
S1,sma,2026,SMKS DAARUT TAUHIID,,True
S1,sma,2026,SMKS FARMASI NASIONAL SURAKARTA,,True
S1,sma,2026,SMKS MUHAMMADIYAH 3 YOGYAKARTA,,True
S1,sma,2026,SMKS TELKOM SANDHY PUTRA JAKARTA,,True
S1,sma,2026,"SMU DWIWARNA, PARUNG",,True
S1,sma,2026,"SMU ISLAM AL-IZHAR, PD.LABU",,True
S1,sma,2026,"SMU NEGERI 1, PAMULANG",,True
S2,univ_s1,0,UNIVERSITAS GADJAH MADA,249.0,False
S2,univ_s1,0,UNIVERSITAS NEGERI YOGYAKARTA,80.0,False
S2,univ_s1,0,UNIVERSITAS ISLAM INDONESIA,53.0,False
S2,univ_s1,0,UNIVERSITAS SEBELAS MARET,40.0,False
S2,univ_s1,0,UNIVERSITAS NUSA CENDANA,34.0,False
S2,univ_s1,0,UNIVERSITAS DIPONEGORO,31.0,False
S2,univ_s1,0,UNIVERSITAS AHMAD DAHLAN,29.0,False
S2,univ_s1,0,UNIVERSITAS AMIKOM YOGYAKARTA,25.0,False
S2,univ_s1,0,UNIVERSITAS SANATA DHARMA,21.0,False
S2,univ_s1,0,UNIVERSITAS NEGERI SEMARANG,20.0,False
S2,univ_s1,0,UNIVERSITAS HASANUDDIN,19.0,False
S2,univ_s1,0,UNIVERSITAS JENDERAL SOEDIRMAN,19.0,False
S2,univ_s1,0,UNIVERSITAS SRIWIJAYA,18.0,False
S2,univ_s1,0,UNIVERSITAS BRAWIJAYA,17.0,False
S2,univ_s1,0,UNIVERSITAS HALU OLEO,17.0,False
S2,univ_s1,0,UNIVERSITAS NEGERI MAKASSAR,17.0,False
S2,univ_s1,0,UNIVERSITAS AIRLANGGA,16.0,False
S2,univ_s1,0,UNIVERSITAS LAMPUNG,15.0,False
S2,univ_s1,0,UNIVERSITAS MUHAMMADIYAH SURAKARTA,15.0,False
S2,univ_s1,0,UNIVERSITAS NEGERI MALANG,15.0,False
S2,univ_s1,0,UNIVERSITAS BENGKULU,14.0,False
S2,univ_s1,0,UNIVERSITAS NEGERI MEDAN,14.0,False
S2,univ_s1,0,INSTITUT PERTANIAN BOGOR,13.0,False
S2,univ_s1,0,INSTITUT TEKNOLOGI BANDUNG,13.0,False
S2,univ_s1,0,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,13.0,False
S2,univ_s1,0,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA YOGYAKARTA,12.0,False
S2,univ_s1,0,UNIVERSITAS SYIAH KUALA,12.0,False
S2,univ_s1,0,UNIVERSITAS TEKNOLOGI YOGYAKARTA,12.0,False
S2,univ_s1,0,UNIVERSITAS ANDALAS,11.0,False
S2,univ_s1,0,UNIVERSITAS DIAN NUSWANTORO,11.0,False
S2,univ_s1,0,UNIVERSITAS PATTIMURA,11.0,False
S2,univ_s1,0,UNIVERSITAS TELKOM,11.0,False
S2,univ_s1,0,UNIVERSITAS UDAYANA,11.0,False
S2,univ_s1,0,UNIVERSITAS RIAU,10.0,False
S2,univ_s1,0,UNIVERSITAS SUMATERA UTARA,10.0,False
S2,univ_s1,0,UNIVERSITAS TANJUNGPURA,10.0,False
S2,univ_s1,0,UIN SUNAN KALIJAGA YOGYAKARTA,9.0,False
S2,univ_s1,0,UNIVERSITAS INDONESIA,9.0,False
S2,univ_s1,0,UNIVERSITAS LAMBUNG MANGKURAT,9.0,False
S2,univ_s1,0,UNIVERSITAS NEGERI SURABAYA,9.0,False
S2,univ_s1,0,UNIVERSITAS ATMA JAYA YOGYAKARTA,8.0,False
